Project,Class,WMC,DIT,NOC,CBO,RFC,LCOM,BrCv,MtCv,Cv,MnT,GnT,RsSize,RsLen,MnRsSize,MnRsLen
Apache-commons-net,org.apache.commons.net.echo.EchoTCPClient,2,3,0,2,4,1,0,1,1,178.4,6421.2,3.8,76.1,1,2
Apache-commons-net,org.apache.commons.net.ntp.TimeStamp,23,1,0,5,44,121,0.9933333333,1,0.9976744186,3318.6,10043.5,8.5,190.3,18.2,40.4
Apache-commons-net,org.apache.commons.net.ntp.NTPUDPClient,5,2,0,6,20,0,0.5,1,0.8333333333,98.1,591146,2,8,3,6.9
Apache-commons-net,org.apache.commons.net.ntp.TimeInfo,11,1,0,4,21,31,0.9147058824,1,0.930952381,1113.5,596224.2,6.4,56,15.1,61.4
Apache-commons-net,org.apache.commons.net.ntp.NtpUtils,5,1,0,3,14,10,1,1,1,2588.2,30196,8.6,180.9,17,25
Apache-commons-net,org.apache.commons.net.ntp.NtpV3Impl,43,1,0,4,60,483,0.9615384615,1,0.9841269841,1465.2,571702.2,5.9,47.3,21.8,56.7
Apache-commons-net,org.apache.commons.net.smtp.SMTPClient,19,3,1,6,44,171,0,0.6315789474,0.2972972973,227,595547.9,15,42.4,9.1,20.5
Apache-commons-net,org.apache.commons.net.smtp.RelayPath,3,1,0,1,13,0,1,1,1,595.5,5210.6,1.3,24.5,2.1,6.3
Apache-commons-net,org.apache.commons.net.smtp.SimpleSMTPHeader,4,1,0,1,14,0,1,1,1,828.1,3218,2.4,41.2,4,11
Apache-commons-net,org.apache.commons.net.smtp.SMTP,32,2,1,8,67,452,0.1923076923,1,0.6181818182,436.1,595706.9,18.1,55.7,23,46.9
Apache-commons-net,org.apache.commons.net.smtp.SMTPReply,6,1,0,4,7,15,1,1,1,2323.5,2960.9,8.1,186.8,15,15
Apache-commons-net,org.apache.commons.net.smtp.AuthenticatingSMTPClient,12,5,0,4,46,66,0.25,0.7615384615,0.4166666667,288.3,594538.7,7.9,27.5,8.7,15.6
Apache-commons-net,org.apache.commons.net.smtp.SMTPSClient,19,4,1,5,44,95,0.4285714286,0.9473684211,0.7037037037,293.1,595722.5,7.1,31.3,10.3,23.4
Apache-commons-net,org.apache.commons.net.smtp.SMTPCommand,3,1,0,1,5,1,0,1,0.3333333333,54.4,596744.2,1,2,1,1
Apache-commons-net,org.apache.commons.net.util.KeyManagerUtils,8,1,0,3,22,22,0.25,0.4117647059,0.2727272727,97.2,594791,4,12,4,4.7
Apache-commons-net,org.apache.commons.net.util.Base64,43,1,0,6,60,767,0.9578313253,1,0.962962963,2025.9,479979.5,14.6,103.8,36.5,100.4
Apache-commons-net,org.apache.commons.net.util.Charsets,3,1,0,2,6,3,1,1,1,795.4,3384.7,5.7,95.4,5,5
Apache-commons-net,org.apache.commons.net.util.TrustManagerUtils,6,1,0,3,12,9,0,0.5,0.3636363636,202.6,597033.2,1,5,4,4
Apache-commons-net,org.apache.commons.net.util.SubnetUtils,22,1,0,3,34,187,0.1315789474,0.1875,0.1355932203,136.1,595890.9,4,8,4,4
Apache-commons-net,org.apache.commons.net.util.SSLContextUtils,3,1,0,4,8,3,0.5,1,0.6,55.9,596661.6,2,8,1,1
Apache-commons-net,org.apache.commons.net.time.TimeTCPClient,3,2,0,3,8,3,0,1,1,192.2,6701.1,3.4,63.9,1,2
Apache-commons-net,org.apache.commons.net.time.TimeUDPClient,5,2,0,3,11,8,0,1,1,384.6,4140.4,8,171.1,3,8.4
Apache-commons-net,org.apache.commons.net.ftp.FTPCmd,5,2,0,3,9,8,0,1,1,272.3,10386.3,1.2,11.5,1,2
Apache-commons-net,org.apache.commons.net.ftp.FTPSSocketFactory,10,2,0,1,22,0,0,1,1,803.1,7705.5,7.9,176.8,5,16.1
Apache-commons-net,org.apache.commons.net.ftp.FTPHTTPClient,7,4,0,4,54,9,0.0526315789,0.8,0.1219512195,160,594073.2,3,13,3,7
Apache-commons-net,org.apache.commons.net.ftp.FTPFileFilters,2,1,0,6,6,1,0,0.1428571429,0.0909090909,42.1,286301.2,1,1,1,1
Apache-commons-net,org.apache.commons.net.ftp.FTPSClient,46,4,0,8,101,895,0.4078947368,0.9522727273,0.5350515464,1365.9,594452.7,28.3,167.9,34,78.7
Apache-commons-net,org.apache.commons.net.ftp.FTPClient,134,3,2,29,292,8445,0.1026119403,0.7422222222,0.3034188034,8766.8,592177.3,64,974.2,79.3,167.9
Apache-commons-net,org.apache.commons.net.ftp.parser.MacOsPeterFTPEntryParser,4,4,0,4,32,6,0.0555555556,1,0.1282051282,162.6,472959.1,1,5,2,5
Apache-commons-net,org.apache.commons.net.ftp.parser.VMSFTPEntryParser,7,4,1,6,40,21,0.3833333333,1,0.4558823529,409.8,521367.9,4.1,30.8,6.5,23.8
Apache-commons-net,org.apache.commons.net.ftp.parser.MLSxEntryParser,6,2,0,3,38,7,0.1477272727,0.8,0.1758241758,333.7,389742.3,2.4,9.5,4.2,5
Apache-commons-net,org.apache.commons.net.ftp.parser.MVSFTPEntryParser,11,4,0,5,38,41,0.5666666667,1,0.5873015873,802.8,565005.5,9.4,59.8,13.9,43
Apache-commons-net,org.apache.commons.net.ftp.parser.UnixFTPEntryParser,6,4,0,5,39,15,0.145,1,0.2046511628,279.5,515103.5,2.1,11.7,3.3,11
Apache-commons-net,org.apache.commons.net.ftp.parser.OS2FTPEntryParser,4,4,0,4,21,6,0.3333333333,1,0.5555555556,124.5,530093.4,1.1,5.2,2.1,5.3
Apache-commons-net,org.apache.commons.net.ftp.parser.DefaultFTPFileEntryParserFactory,14,1,0,15,44,89,0.9111111111,0.9461538462,0.9133333333,1890.3,594564.8,7,51.7,17.7,52.4
Apache-commons-net,org.apache.commons.net.ftp.parser.OS400FTPEntryParser,4,4,0,4,27,6,0.2,1,0.3846153846,119.7,502052.1,1,5,2,5
Apache-commons-net,org.apache.commons.net.ftp.parser.FTPTimestampParserImpl,15,1,0,5,54,7,0.8966666667,1,0.9225,740.8,595708.9,5.9,38.8,14.2,41.5
Apache-commons-net,org.apache.commons.net.ftp.parser.CompositeFileEntryParser,2,2,0,4,4,0,1,1,1,1034,115098.9,2.8,54,3,25.2
Apache-commons-net,org.apache.commons.net.ftp.parser.NetwareFTPEntryParser,4,4,0,4,21,6,0.25,1,0.4545454545,121.1,549246.1,1,5.1,2,5
Apache-commons-net,org.apache.commons.net.ftp.parser.EnterpriseUnixFTPEntryParser,2,3,0,2,19,1,0.3333333333,1,0.4285714286,114.6,471247,1.1,5.2,2,5
Apache-commons-net,org.apache.commons.net.ftp.parser.VMSVersioningFTPEntryParser,4,5,0,3,24,4,0.4125,1,0.5052631579,225,536473.3,1.4,9.7,2.6,8.5
Apache-commons-net,org.apache.commons.net.ftp.parser.NTFTPEntryParser,4,4,0,7,25,4,0.375,1,0.5,135.7,559624.6,1.2,6.2,2.1,4.7
Apache-commons-net,org.apache.commons.net.ftp.FTPClientConfig,21,1,0,16,34,144,0.9,1,0.9642857143,836.7,582822.1,3.4,25.9,18.4,31.4
Apache-commons-net,org.apache.commons.net.ftp.FTPListParseEngine,11,1,0,7,34,0,0.9285714286,1,0.95,849.8,540026.6,1.7,19.5,7.6,31.7
Apache-commons-net,org.apache.commons.net.ftp.FTPSServerSocketFactory,6,2,0,1,13,0,0,0.9833333333,0.9833333333,498.6,5198.2,7.1,160.9,4.1,12.5
Apache-commons-net,org.apache.commons.net.ftp.FTP,75,2,1,9,123,2713,0.1269230769,0.972972973,0.6086206897,2734,595657.9,58.3,425.2,63.6,129.1
Apache-commons-net,org.apache.commons.net.ftp.FTPFile,29,1,0,19,39,300,1,1,1,2747.4,108187.7,6.2,74.2,25,62.2
Apache-commons-net,org.apache.commons.net.ftp.FTPReply,7,1,0,5,8,21,1,1,1,2982.5,3429.8,8,195.2,18,18
Apache-commons-net,org.apache.commons.net.bsd.RLoginClient,3,4,0,2,10,3,0,1,1,708.9,8978,6.6,147.9,2,4
Apache-commons-net,org.apache.commons.net.bsd.RCommandClient,10,3,1,4,43,45,0.6,1,0.6923076923,419.5,595984.3,11.1,44.9,10.1,26.6
Apache-commons-net,org.apache.commons.net.bsd.RExecClient,10,2,1,4,37,19,0.1875,1,0.4347826087,188.5,595140.3,3.3,16,8,16
Apache-commons-net,org.apache.commons.net.io.FromNetASCIIOutputStream,6,3,0,2,11,0,0.85,1,0.8636363636,298,541998,1.8,17.5,5.1,23.6
Apache-commons-net,org.apache.commons.net.io.CopyStreamEvent,5,2,0,4,14,0,0,1,1,451.9,2951.9,1.5,32,4,10.8
Apache-commons-net,org.apache.commons.net.io.CRLFLineReader,2,3,0,9,10,1,0.79,1,0.8090909091,160.8,511456.4,1.6,16.1,1.7,8.8
Apache-commons-net,org.apache.commons.net.io.DotTerminatedMessageReader,6,3,0,3,16,0,0.7,1,0.7130434783,12246.2,474060.7,7.7,150.9,7.8,39.1
Apache-commons-net,org.apache.commons.net.io.Util,10,1,0,9,25,45,0.934375,1,0.9432432432,7078.2,560962.2,9.5,189.7,13,50.5
Apache-commons-net,org.apache.commons.net.io.FromNetASCIIInputStream,8,4,0,2,19,6,0.1923076923,0.8571428571,0.25,189.9,600438.4,5.3,23.3,5,14
Apache-commons-net,org.apache.commons.net.io.SocketOutputStream,3,3,0,1,7,1,0,1,1,401.9,5182.8,6.4,166.8,2,10.3
Apache-commons-net,org.apache.commons.net.io.CopyStreamAdapter,5,1,0,4,14,0,1,1,1,1424.3,20376.2,2.5,53.5,5,13.9
Apache-commons-net,org.apache.commons.net.io.SocketInputStream,2,3,0,3,5,0,0,1,1,424.3,20796.6,4.3,116.2,1,4.5
Apache-commons-net,org.apache.commons.net.io.ToNetASCIIInputStream,6,3,0,1,9,9,0.9333333333,1,0.9407407407,6116.5,519213.9,3.5,43.1,4.5,21.5
Apache-commons-net,org.apache.commons.net.DefaultSocketFactory,10,2,0,1,24,15,1,1,1,1174.5,15251.4,11.7,252.3,13,39.3
Apache-commons-net,org.apache.commons.net.chargen.CharGenUDPClient,4,2,0,2,12,0,0,1,1,281,5083.2,4.5,88.2,2,4.7
Apache-commons-net,org.apache.commons.net.chargen.CharGenTCPClient,2,2,0,2,4,1,0,1,1,182,7801.8,3.7,65.7,1,2
Apache-commons-net,org.apache.commons.net.ProtocolCommandEvent,7,2,0,3,8,3,1,1,1,1152.2,3291.3,2.8,53.9,5,14.1
Apache-commons-net,org.apache.commons.net.whois.WhoisClient,3,3,0,2,7,3,0,1,1,550.8,7675.1,7,155,2,4
Apache-commons-net,org.apache.commons.net.PrintCommandListener,11,1,0,11,27,47,0.88125,0.9545454545,0.9,709.7,582913.3,3.7,40.8,8.1,37.3
Apache-commons-net,org.apache.commons.net.imap.AuthenticatingIMAPClient,10,5,0,7,34,45,0,0.9090909091,0.2093023256,153,594806.2,3.1,9.3,4,7
Apache-commons-net,org.apache.commons.net.imap.IMAP,18,2,1,6,56,111,0.3535714286,0.8333333333,0.5341463415,835,594702.5,5.6,43.7,8.1,40.8
Apache-commons-net,org.apache.commons.net.imap.IMAPCommand,11,2,0,5,15,51,0.5,1,0.6666666667,52.7,596669.9,1,3,1,2
Apache-commons-net,org.apache.commons.net.imap.IMAPClient,26,3,1,5,36,325,0.775,1,0.8928571429,542.4,595089.2,26.4,83.4,26.5,55
Apache-commons-net,org.apache.commons.net.imap.IMAPSClient,19,4,1,6,44,137,0.4285714286,0.9473684211,0.7037037037,267.8,595287.4,7.5,32.1,9.8,22.3
Apache-commons-net,org.apache.commons.net.imap.IMAPReply,10,1,0,3,23,39,0.5625,1,0.65,270.9,503375.2,2.6,14.2,9,9
Apache-commons-net,org.apache.commons.net.DefaultDatagramSocketFactory,4,1,0,2,8,6,0,1,1,369,2658.2,4.3,78.1,3,6.9
Apache-commons-net,org.apache.commons.net.nntp.ThreadContainer,4,1,0,2,12,0,0.9571428571,1,0.9931034483,5182.2,225468.1,2.1,29.2,7.3,34.6
Apache-commons-net,org.apache.commons.net.nntp.NNTP,44,2,1,7,70,898,0.5555555556,0.975,0.8490566038,665.8,594825.9,32,73.5,36,72
Apache-commons-net,org.apache.commons.net.nntp.NNTPClient,80,3,0,20,157,3026,0.0598214286,0.7540983607,0.2636363636,833.7,595120.2,33.2,84.1,24.9,50
Apache-commons-net,org.apache.commons.net.nntp.NNTPReply,6,1,0,2,7,15,1,1,1,2094.7,2658.3,7.2,165,15,15
Apache-commons-net,org.apache.commons.net.nntp.ReplyIterator,7,1,0,3,14,15,0.7928571429,1,0.8294117647,576.9,397167.8,4.7,52.7,5.8,27.3
Apache-commons-net,org.apache.commons.net.nntp.SimpleNNTPHeader,7,1,0,1,13,0,1,1,1,1144.6,3202.5,2.1,42.4,6,14
Apache-commons-net,org.apache.commons.net.nntp.NNTPCommand,3,1,0,1,4,1,0,1,1,63,3060.6,1.1,5.7,1,1
Apache-commons-net,org.apache.commons.net.nntp.Article,28,1,0,6,44,296,0.6102941176,1,0.6954022989,14230.6,599628.7,7,59.7,21.9,54.9
Apache-commons-net,org.apache.commons.net.nntp.NewsgroupInfo,14,1,0,6,15,69,0,1,1,1251.7,4107.2,1.9,34.4,10,20
Apache-commons-net,org.apache.commons.net.nntp.NewGroupsOrNewsQuery,9,1,0,1,23,18,0.8133333333,1,0.8352941176,1432.3,596234.7,2.8,25.5,9.8,36.7
Apache-commons-net,org.apache.commons.net.nntp.ArticleInfo,1,1,0,1,2,0,0,1,1,79.6,3808.2,1.1,8.1,1,1
Apache-commons-net,org.apache.commons.net.tftp.TFTPReadRequestPacket,2,3,0,4,4,1,0,0.55,0.55,184.3,4894.1,2.5,65.4,1,2.1
Apache-commons-net,org.apache.commons.net.tftp.TFTPClient,11,3,0,11,52,35,0.0882352941,1,0.1842105263,401.7,595780.7,7.2,41.4,9,25.8
Apache-commons-net,org.apache.commons.net.tftp.TFTPWriteRequestPacket,2,3,0,4,4,1,0,0.55,0.55,196.7,5055.3,2.5,65.4,1,2.1
Apache-commons-net,org.apache.commons.net.tftp.TFTP,9,2,1,5,21,0,0,1,1,909.8,16515.8,8.1,133.6,8,16
Apache-commons-net,org.apache.commons.net.finger.FingerClient,6,2,1,4,24,13,0.5,1,0.75,75.6,595554,2,6,2,4
Apache-commons-net,org.apache.commons.net.pop3.POP3Client,17,3,1,5,45,126,0.3202702703,0.8235294118,0.3293333333,817.4,594893.4,11,52.1,18.7,42.1
Apache-commons-net,org.apache.commons.net.pop3.POP3Command,3,1,0,1,5,1,0,1,0.3333333333,47.3,597175.2,1,2,1,1
Apache-commons-net,org.apache.commons.net.pop3.ExtendedPOP3Client,3,5,0,4,27,3,0,0.75,0.1111111111,82,595221.3,1,3,1,3
Apache-commons-net,org.apache.commons.net.pop3.POP3MessageInfo,4,1,0,2,5,6,0,1.3333333333,1,274.3,5129.3,1.2,16.1,3,3
Apache-commons-net,org.apache.commons.net.pop3.POP3SClient,19,4,1,5,43,137,0.5,0.9473684211,0.7142857143,292.8,594990.7,8,32.2,10.1,22.4
Apache-commons-net,org.apache.commons.net.pop3.POP3,15,2,1,7,48,51,0.1166666667,0.8666666667,0.4517241379,278.6,595408.4,5.7,18.2,9,18.5
Apache-commons-ongl,org.apache.commons.ognl.ASTSequence,12,2,0,11,31,54,0.2710526316,1,0.4106382979,906.5,599002.1,7.2,59.2,11.2,41.1
Apache-commons-ongl,org.apache.commons.ognl.ASTConst,11,2,0,13,30,39,0.7970588235,1,0.8357142857,920.4,598738.2,7.2,74.9,12.7,62.5
Apache-commons-ongl,org.apache.commons.ognl.ASTEq,6,5,0,8,11,15,0,0.8333333333,0.7142857143,63.2,600024.9,2.2,11.6,3.3,6.3
Apache-commons-ongl,org.apache.commons.ognl.ASTInstanceof,10,2,0,10,23,33,0.25,0.91,0.7583333333,1633.3,599682.9,4.1,27.6,6.5,17.3
Apache-commons-ongl,org.apache.commons.ognl.ASTStaticField,13,2,0,9,33,14,0.2166666667,0.9538461538,0.5913043478,256.2,598867.9,7.1,50.2,7.4,25.6
Apache-commons-ongl,org.apache.commons.ognl.ASTList,8,2,0,14,44,26,0.3193548387,1,0.3794117647,571.7,598007.9,4.2,38.4,7.8,30.3
Apache-commons-ongl,org.apache.commons.ognl.EnumerationPropertyAccessor,3,2,0,4,13,3,0.5083333333,1,0.5785714286,110.4,598871.1,4.4,31.5,3.1,10.5
Apache-commons-ongl,org.apache.commons.ognl.enhance.LocalReferenceImpl,7,1,0,2,18,0,0.8666666667,1,0.8857142857,412.1,198270.1,4,36.5,13.7,49.4
Apache-commons-ongl,org.apache.commons.ognl.enhance.EnhancedClassLoader,2,2,0,1,4,1,0,1,1,131.4,1941.9,1.6,29,1,3.6
Apache-commons-ongl,org.apache.commons.ognl.enhance.ContextClassLoader,2,2,0,3,6,0,0.75,1,0.8,54.3,596840,1.9,11.2,1.9,6.7
Apache-commons-ongl,org.apache.commons.ognl.ASTMethodUtil,4,1,0,9,29,6,0.8111111111,1,0.8111111111,436.3,598787.6,4.2,38.4,7.8,33
Apache-commons-ongl,org.apache.commons.ognl.SetPropertyAccessor,2,2,0,5,10,1,0.56,1,0.6,122.6,598313,3.2,24.7,2.4,9.1
Apache-commons-ongl,org.apache.commons.ognl.ToStringVisitor,103,1,0,52,129,5253,0.3793103448,0.9642857143,0.641509434,5107,598781.3,20.4,305.7,45.7,189.9
Apache-commons-ongl,org.apache.commons.ognl.ASTNotIn,7,2,0,11,20,19,0,0.8571428571,0.75,128.6,601433.3,3.4,20.7,4.2,10.9
Apache-commons-ongl,org.apache.commons.ognl.ASTEval,8,2,0,9,18,26,0,0.75,0.6,135.8,579915.7,5,33,4.6,15.8
Apache-commons-ongl,org.apache.commons.ognl.ASTNegate,5,4,0,8,15,8,0.05,0.82,0.6833333333,111.8,598993.5,2.9,17.4,2.4,7.5
Apache-commons-ongl,org.apache.commons.ognl.ASTKeyValue,6,2,0,8,10,13,1,1,1,594.6,46534.7,6.1,125.2,3.4,13.3
Apache-commons-ongl,org.apache.commons.ognl.ArrayElementsAccessor,2,1,0,3,4,1,0,0.6,0.5,32.9,588186.8,1,2,1,2
Apache-commons-ongl,org.apache.commons.ognl.ASTSubtract,5,4,0,8,10,10,0,1,1,377.3,16282.5,6.1,134.1,3.9,11.2
Apache-commons-ongl,org.apache.commons.ognl.ASTBitOr,6,4,0,8,12,15,0.4,0.9,0.8285714286,166.5,502797.9,3,24.6,4,13.8
Apache-commons-ongl,org.apache.commons.ognl.Evaluation,25,1,0,4,34,190,0.975,0.96,0.9634146341,5777.9,599174.6,4.2,52.4,22.5,76.7
Apache-commons-ongl,org.apache.commons.ognl.IteratorPropertyAccessor,3,2,0,4,13,3,0.5,1,0.6,97.3,598242.8,4,26.8,3,11
Apache-commons-ongl,org.apache.commons.ognl.ASTBitNegate,5,4,0,8,16,8,0,0.8,0.6666666667,78.1,600076.9,3,17,2.1,6.7
Apache-commons-ongl,org.apache.commons.ognl.MapElementsAccessor,2,1,0,3,6,1,0,1,1,48.2,1612.3,1,10.4,1,2.4
Apache-commons-ongl,org.apache.commons.ognl.ASTRemainder,5,4,0,8,10,10,0,1,1,428.5,16177,6.1,134.1,3.9,11.2
Apache-commons-ongl,org.apache.commons.ognl.PrimitiveTypes,2,1,0,1,6,0,0,1,1,63.6,1248.5,1.2,6.4,1,2
Apache-commons-ongl,org.apache.commons.ognl.PrimitiveWrapperClasses,2,1,0,1,6,0,0,1,1,79.6,1135.6,1.3,9.9,1,3
Apache-commons-ongl,org.apache.commons.ognl.OgnlInvokePermission,2,3,0,1,4,1,0,0.6,0.6,70.9,1733.8,1.7,19.6,1.2,1.2
Apache-commons-ongl,org.apache.commons.ognl.ASTSelect,6,2,0,11,19,15,0.475,0.9833333333,0.7666666667,154.7,599321.4,4,25.9,4,13
Apache-commons-ongl,org.apache.commons.ognl.ASTDivide,5,4,0,8,10,10,0,1,1,372.8,16244.6,6.2,137.4,3.9,10.9
Apache-commons-ongl,org.apache.commons.ognl.ASTBitAnd,7,4,0,8,17,21,0.3,0.9,0.825,187.7,531754.7,3.3,22.2,4.9,13.3
Apache-commons-ongl,org.apache.commons.ognl.ASTProperty,16,2,0,21,83,96,0.152027027,0.94375,0.1955128205,1533.2,598666.6,14.7,149.5,17.9,90.3
Apache-commons-ongl,org.apache.commons.ognl.PrimitiveDefaults,2,1,0,1,13,0,0,1,1,48.1,1095.5,1.1,7.9,1,3
Apache-commons-ongl,org.apache.commons.ognl.ASTProject,6,2,0,10,18,15,0.8,1,0.9428571429,247.1,383762.5,5.1,46.2,4.2,17.4
Apache-commons-ongl,org.apache.commons.ognl.NumberElementsAccessor,2,1,0,4,4,1,0,0.6,0.4285714286,28.3,599565.7,1,2,1,2
Apache-commons-ongl,org.apache.commons.ognl.ASTTest,7,3,0,11,28,15,0.1785714286,0.8857142857,0.2333333333,449.3,599275.9,6.9,62.2,7.1,36.1
Apache-commons-ongl,org.apache.commons.ognl.ASTOr,10,4,0,12,35,33,0.2444444444,1,0.3523809524,765.7,581783,9.8,97.3,10.7,48.4
Apache-commons-ongl,org.apache.commons.ognl.ASTUnsignedShiftRight,6,4,0,9,20,13,0,0.8333333333,0.7142857143,120.7,599023.6,2.5,15.6,3.3,9.4
Apache-commons-ongl,org.apache.commons.ognl.ASTNot,6,4,0,8,19,15,0.2,0.7833333333,0.52,170.1,599334.8,2.3,15.7,3.2,9.9
Apache-commons-ongl,org.apache.commons.ognl.IteratorElementsAccessor,2,1,0,3,4,1,0,1,1,79.6,1281,1.1,8.2,1,2.6
Apache-commons-ongl,org.apache.commons.ognl.ASTSelectFirst,6,2,0,11,19,15,0.625,1,0.8333333333,231.3,560603.1,4.1,34,4.4,18.1
Apache-commons-ongl,org.apache.commons.ognl.DefaultClassResolver,3,1,0,3,13,1,0.75,1,0.8333333333,54.3,585782.1,1,5,2,4
Apache-commons-ongl,org.apache.commons.ognl.ASTShiftLeft,5,4,0,8,10,10,0,1,1,378.5,16136.7,6.3,142,3.7,11.4
Apache-commons-ongl,org.apache.commons.ognl.OgnlCache,22,1,0,45,68,157,1,0.9678571429,0.971875,1202.3,16871.9,11.1,220.6,18.1,48.9
Apache-commons-ongl,org.apache.commons.ognl.ASTXor,6,4,0,8,12,15,0.45,0.9166666667,0.8428571429,160.5,472045.2,3.2,33.7,4.1,14.4
Apache-commons-ongl,org.apache.commons.ognl.ASTGreaterEq,6,5,0,8,11,15,0,0.8333333333,0.7142857143,98,599145.6,2.1,12.9,3.4,6.9
Apache-commons-ongl,org.apache.commons.ognl.EnumerationElementsAccessor,2,1,0,2,3,1,0,1,1,60.1,1337.1,1,8.2,1,2.7
Apache-commons-ongl,org.apache.commons.ognl.ASTStaticMethod,11,2,0,15,49,31,0.0555555556,1,0.2444444444,339.5,600008.1,3.8,27.6,7.4,23
Apache-commons-ongl,org.apache.commons.ognl.ASTLessEq,6,5,0,8,11,15,0,0.8333333333,0.7142857143,97.1,598902.8,2,11.1,3.3,6.4
Apache-commons-ongl,org.apache.commons.ognl.ArrayPropertyAccessor,6,2,0,9,39,15,0.385483871,1,0.4046875,740.6,599367.5,10.5,88.3,10.3,46
Apache-commons-ongl,org.apache.commons.ognl.ASTAssign,6,2,0,13,33,9,0,0.6666666667,0.1176470588,126.2,598973.5,4.1,24.1,2.5,7.8
Apache-commons-ongl,org.apache.commons.ognl.ObjectMethodAccessor,3,1,0,5,8,3,0.5666666667,1,0.675,97,600061.3,4.2,24.9,3.2,13.3
Apache-commons-ongl,org.apache.commons.ognl.IteratorEnumeration,4,1,0,3,7,0,0,0.6666666667,0.3333333333,27.3,520790.6,1,2,1,1
Apache-commons-ongl,org.apache.commons.ognl.ObjectElementsAccessor,2,1,0,3,4,1,0,0.6,0.4285714286,40.3,230941,1,2,1,2
Apache-commons-ongl,org.apache.commons.ognl.ObjectIndexedPropertyDescriptor,6,3,0,3,13,0,0.52,1,0.5764705882,236.1,402668.4,2.9,25.8,6.4,22.2
Apache-commons-ongl,org.apache.commons.ognl.NumericValues,2,1,0,1,6,0,0,1,1,58.9,1551.7,1.1,7.9,1,3
Apache-commons-ongl,org.apache.commons.ognl.ASTGreater,6,5,0,8,11,15,0,0.8333333333,0.7142857143,97.2,599539.1,2.1,11.3,3.4,6.4
Apache-commons-ongl,org.apache.commons.ognl.JJTOgnlParserState,12,1,0,2,25,0,1,1,1,877.2,23482.1,8.3,129,9.2,31.1
Apache-commons-ongl,org.apache.commons.ognl.ASTRootVarRef,7,3,0,8,16,19,0.875,1,0.9047619048,676.4,562499.2,5.3,56.1,8.5,40.1
Apache-commons-ongl,org.apache.commons.ognl.ASTShiftRight,5,4,0,8,10,10,0,1,1,420.7,15822.5,6.5,140.8,3.7,11.5
Apache-commons-ongl,org.apache.commons.ognl.ASTLess,6,5,0,8,11,15,0,0.8333333333,0.7142857143,112.5,598930.9,2.3,12.3,3.5,7
Apache-commons-ongl,org.apache.commons.ognl.internal.Entry,7,1,0,1,13,0,0,1,1,296.7,2754.7,1.4,17.9,6,14.3
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.DeclaredMethodCacheEntry,4,2,0,5,8,0,1,1,1,788.7,3169.6,4.9,100.9,6,26.5
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.MethodAccessEntryValue,4,1,0,3,5,0,0,1,1,132.6,1080.8,1.4,14,3,5
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.GenericMethodParameterTypeFactory,4,1,0,4,18,6,0,0.3333333333,0.0434782609,45.8,563049.3,1,3,1,1
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.DeclaredMethodCacheEntryFactory,3,2,0,5,6,3,1,1,1,521.1,2755,1.8,30.1,3,16
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.MethodAccessCacheEntryFactory,4,1,0,4,12,4,0,0.5,0.1111111111,37.7,599927.7,1,3,1,1
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.FieldCacheEntryFactory,3,1,0,3,8,3,1,1,1,201.1,1354.3,1.3,17.6,1,3
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.MethodPermCacheEntryFactory,4,1,0,4,8,0,0,1,1,217.6,2165.7,5.2,99.8,2,4
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.PermissionCacheEntryFactory,3,1,0,5,11,3,0,1,1,87.8,1761.7,1.4,10.7,1,2.7
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.MethodCacheEntry,3,1,1,4,6,0,1,1,1,377.9,1478.1,1.4,21.5,3,10.5
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.PermissionCacheEntry,3,1,0,4,6,0,0.5833333333,1,0.6153846154,132.7,318357.8,1,8,3,7
Apache-commons-ongl,org.apache.commons.ognl.internal.entry.GenericMethodParameterTypeCacheEntry,3,1,0,4,8,0,0.5,1,0.6,69.8,487550.1,2,10.1,3,10.1
Apache-commons-ongl,org.apache.commons.ognl.internal.ClassCacheHandler,2,1,0,3,8,1,0.8388888889,1,0.8388888889,115.6,381286.3,1,9.9,2.3,10.9
Apache-commons-ongl,org.apache.commons.ognl.internal.ConcurrentHashMapCacheFactory,4,1,0,7,7,6,0,1,1,64.8,2537.2,1.3,10.8,2,4
Apache-commons-ongl,org.apache.commons.ognl.internal.ReentrantReadWriteLockCacheFactory,4,1,0,7,7,6,0,1,1,58.9,2484.2,1.3,10.8,2,4
Apache-commons-ongl,org.apache.commons.ognl.internal.HashMapCacheFactory,4,1,0,8,7,6,0,1,1,51.9,2524.1,1.3,10.8,2,4
Apache-commons-ongl,org.apache.commons.ognl.NumericDefaults,2,1,0,1,13,0,0,1,1,74.7,1087.3,1.1,7.9,1,3
Apache-commons-ongl,org.apache.commons.ognl.ListPropertyAccessor,7,2,0,9,45,21,0.4212962963,1,0.4318181818,1429.5,600040.4,15,147.7,12.7,62.9
